split,variant,period_return,excess,mdd,turnover,roll,roll_excess,win,latest,recent,score
holdout,cluster_gate_k12_m5_cap5,0.13930577705275904,0.17735076616179835,-0.0454647309666244,0.5263157894736842,0.04175256268529222,0.07281912343053148,0.9,0.006545314547024006,0.04175256268529222,0.05980396581679902
holdout,cluster_gate_k12_m6_cap4,0.11251548748358609,0.1505604765926254,-0.05926496632001166,0.5263157894736842,0.04684611927158897,0.07791268001682823,1.0,0.03755940989984263,0.04684611927158897,0.060819758593580395
holdout,cluster_gate_k12_m8_cap3,0.0647752845679932,0.1028202736770325,-0.058811199413439486,0.5263157894736842,0.03030831663226451,0.06137487737750377,0.8,0.009961303566276225,0.03030831663226451,0.04086087288121876
holdout,cluster_boost_k16_w0.20,0.09453600791661287,0.13258099702565218,-0.04872074216058486,0.5263157894736842,0.032101648467217817,0.06316820921245708,0.9,0.02364680788453266,0.032101648467217817,0.04728065640932883
holdout,cluster_boost_k16_w0.35,0.07193647420494398,0.10998146331398329,-0.04737759727494106,0.5263157894736842,0.02912692294937197,0.06019348369461123,0.9,0.022823024185596896,0.02912692294937197,0.04277523711244964
holdout,cluster_boost_k16_w0.50,0.0657188961583357,0.10376388526737501,-0.05207674195620171,0.5263157894736842,0.02514953348086828,0.056216094226107544,0.9,0.04176926753214216,0.02514953348086828,0.03850165326485981
holdout,cluster_gate_k16_m3_cap8,0.05162796364786848,0.08967295275690779,-0.05337399981876034,0.5263157894736842,0.023427169623062415,0.05449373036830167,0.8,-0.020558539607833493,0.023427169623062415,0.034584943141312524
holdout,cluster_gate_k16_m4_cap6,0.0732005265353346,0.1112455156443739,-0.053722138974141354,0.5263157894736842,0.021190353327977994,0.05225691407321725,0.9,0.005357577915061196,0.021190353327977994,0.0359179324784535
holdout,cluster_gate_k16_m5_cap5,0.07553068606804159,0.11357567517708089,-0.047372645563436344,0.5263157894736842,0.02305116261941409,0.05411772336465335,0.9,0.0035805873439087588,0.02305116261941409,0.038274545205943575
holdout,cluster_gate_k16_m6_cap4,0.1328726574712591,0.1709176465802984,-0.05795457350226996,0.5263157894736842,0.049633512590049236,0.0807000733352885,0.8,-0.003661363739973722,0.049633512590049236,0.06321642952889009
holdout,cluster_gate_k16_m8_cap3,0.13189372291921098,0.16993871202825028,-0.05683621983246234,0.5263157894736842,0.0560141443072798,0.08708070505251905,0.9,0.02076938477671031,0.0560141443072798,0.0693348768144505
